content;label
📰 Campaigner Klimaat & Energie https:// nieuwsjunkies.nl/artikel/1AAz 🕞 15:35 | Greenpeace 🔸  # Greenpeace   # Klimaat   # Brand   # Acties   # Bedreiging;1
RE:  https:// mastodon.nl/@ovb69/11629532950 9084657 Omdat  # Formule1  totaal geen rekening houdt met  # klimaat  en  # milieu  👇;0
In Nijmegen-West bezoeken vrijwillige energiecoaches mensen thuis om hen te helpen grip te krijgen op hun energieverbruik. Joost Smits coördineert die groep coaches vanuit welzijnsorganisatie ‘Huis van Compassie Nijmegen’. Ik sprak hem over waterkokers, ventilatie en een rechtvaardige energietransitie.  Een kort verslag van ons gesprek met daarin een link naar de podcast vind je hier:   https:// deduurzamewijk.nl/2026/03/drog e-lucht-is-goedkoper-te-verwarmen-energiecoaches-helpen-thuis-bij-besparen/   # energiecoach   # energiekosten   # klimaat   # klimaatrechtvaardigheid;1
📰 Komt er compensatie voor dure benzine en gas? Kamer bespreekt gevolgen oorlog https:// nieuwsjunkies.nl/artikel/1As8 🕝 14:40 | RTL Nieuws 🔸  # Energieprijs   # Klimaat   # Compensatie   # Gas   # Benzine;1
Het Weer en Jij: Een Klimaat Avontuur!  Hallo allemaal! 🎉 Ik ben Tweety, je vrolijke en nieuwsgierige vogelvriend! Vandaag gaan we samen fladderen door de wondere wereld van het weer! ✈️✨ ☀️ Wat is het Weer? 🌧️ Het weer is alles wat ... 🌞 Leer verder:  https:// leeralles.nl/het-weer-en-jij-e en-klimaat-avontuur/?feed_id=21739   # AVONTUUR   # EEN   # HET   # JIJ   # KLIMAAT   # WEER https:// leeralles.nl/het-weer-en-jij-e en-klimaat-avontuur/?feed_id=21739;1
"Vandaag kwam ik voor het eerst de Klimaateffectatlas tegen, een mooie site vol met kaarten met informatie over het  # klimaat  in Nederland. Een mooie hieruit is de kaart met ""Mijn WaterRisicoProfiel"":  https://www. klimaateffectatlas.nl/nl/mijn- waterrisicoprofiel # water   # klimaatverandering";1
‘Aarde is meer uit balans dan ooit’ (cadeaulink)  # klimaat https://www. nrc.nl/nieuws/2026/03/23/vn-ra pport-aarde-meer-uit-balans-dan-ooit-gemeten-alle-seinen-op-rood-a4923770?gift_token=4923770~1774904193~XpnV5J0IEeKfgABQVoV_mg~CmJ57qmdGXwp8JEl560II7ancg4HfQ41lwPKVU6n8Zw;1
"HumanNL | 17-03-2026 |  Aflevering 3: Stoppen met slopen ""Waarom slopen we goede woningen terwijl we kampen met een woningtekort? Renoveren heeft bovendien een veel lagere CO2-uitstoot dan eerst slopen en dan nieuw bouwen èn het is vaak ook nog goedkoper. Grote klimaatwinst en financiële voordelen dus. Wat houdt ons tegen om te stoppen met slopen?"" # huurders   # Pompenburg   # woningcorporaties   # sloop   # duurzaamheid   # klimaat   # CO2   # wooncrisis   # Rotterdam   # Havensteder   # raad010 https:// npo.nl/start/afspelen/wat-houd t-ons-tegen_35";1
𝗞𝗹𝗶𝗺𝗮𝗮𝘁 𝗼𝗽 𝗮𝗮𝗿𝗱𝗲 𝗺𝗲𝗲𝗿 𝘂𝗶𝘁 𝗯𝗮𝗹𝗮𝗻𝘀 𝗱𝗮𝗻 𝗼𝗼𝗶𝘁, 𝘄𝗮𝗮𝗿𝘀𝗰𝗵𝘂𝘄𝗲𝗻 𝗺𝗲𝘁𝗲𝗼𝗿𝗼𝗹𝗼𝗴𝗲𝗻 Het klimaat is niet eerder zo ver uit balans geweest sinds de metingen zijn begonnen. Het evenwicht is verstoord door de uitstoot van broeikasgassen, zoals CO2 en methaan, die de warmte vasthouden. De gevolgen zullen in het slechtste geval duizenden jaren aanhouden. https://www. rtl.nl/nieuws/klimaat/artikel/ 5581356/klimaatverandering-opwarming-van-de-aarde-wereld-meteorologische # Klimaat   # Aarde   # Meteorologen;1
Dit zou toch overal voorpaginanieuws moeten zijn, maar ik vind het alleen bij de  @ NOS  terug.  # klimaat   # opwarming   https:// nos.nl/l/2607472;1
Solar Reflection Modification (SRM). Een grote wolk van deeltjes in de stratosfeer spuiten om een beetje zonnestraling tegen te houden waardoor de temperatuur op aarde daalt en de gevolgen van klimaatverandering beperkt blijven. Het is niet bepaald vertrouwenswekkend dat een Israelisch-Amerikaans consortium hier stiekum aan werkt. SRM zal ook de noodzaak om te stoppen met fossiele verbranding niet doen afnemen. https://www. nrc.nl/nieuws/2026/03/20/de-we tenschap-is-heel-voorzichtig-maar-het-private-stardust-maakt-al-serieuze-plannen-om-de-zon-te-dimmen-a4922719?utm_source=clipboard&utm_medium=clipboard&utm_campaign=share&utm_term=share-modal&gift_token=4922719~1774774964~GqdXKfDDSwugUOVcD6cGvA~mrGaN-cYXnDrPg11hWEN-5HIbd7SgSDyyC_reAeBV3c # SRM   # fossiel   # klimaat;1
Als de randstad natte voeten krijgt? De zorgen over  # klimaat  zijn het laagst in vijf jaar. Hoe wordt dit onderwerp weer sexy? # KlimaatCrisis  ( zonder betaalmuur:  https:// archive.vn/Ra9zK  ) https://www. trouw.nl/tijdgeest/de-zorgen-o ver-klimaat-zijn-het-laagst-in-vijf-jaar-hoe-wordt-dit-onderwerp-weer-sexy~b4c21e79/;1
# Klimaat  | Bonaire is erg kwetsbaar voor klimaatverandering, met oa zeespiegelstijging, verzilting, verdroging, piekbuien 💧Wat ook niet helpt is overbegrazing, ontbossing en toerisme. De nieuwe video van Dr. Poldergeist (S. Richter):  https:// youtu.be/-2GAH4MqjBU?si=Lso0Zo sEEkMndzUT   Hij ziet perspectieven in cultuur en natuur;1
"Ook de  # agrarische  sector moet zich aanpassen aan  # klimaat  en  # demografie . Voor  # verzekeraars , Interpolis wordt hierbij genoemd, betekent dat bij monde van sectormanager glastuinbouw Bart Stengs ""meebewegen met ontwikkelingen en bijdragen aan ondernemingen en systemen die robuuster, beter voorbereid en daarmee ook betaalbaar en verzekerbaar blijven."" https://www. foodlog.nl/artikel/klimaat-en- bevolking-verschuiven-de-landbouwkaart";1
Kiezers bedankt voor alle stemmen en jullie steun! Wij zullen ons blijven inzetten voor onze idealen in Alkmaar! Voor een  # groener ,  # diervriendelijker  en  # rechtvaardiger   # Alkmaar .  # Natuurlijk ! 🌿💚 Wil jij ook blijven opkomen voor  # dieren ,  # natuur  en  # klimaat  in  # Alkmaar ? Word lid! Dat kan via:  https://www. partijvoordedieren.nl/word-lid  🦋 # pvddalkmaar   # pvdd   # partijvoordedieren   # partijvddieren   # GR2026   # gemeenteraadsverkiezingen;1
Dit is niet goed hoor.... # klimaat   https://www. travelandtourworld.com/news/ar ticle/us-heat-dome-explosion-70-million-face-record-breaking-march-scorcher-as-temperatures-smash-100f-barrier/;0
🦋 Wij hebben gestemd! 🦋  Voor  # dierenrechten , meer  # natuur , het  # klimaat , onze  # gezondheid  en voor  # rechtvaardigheid  in  # Alkmaar . 💚 Nog niet gestemd? Ga dan snel! Je hebt nog tot 21:00 uur vanavond om te stemmen voor een  # duurzame   # eerlijke   # toekomst ! Stem Partij voor de Dieren!  # Natuurlijk ! 🌿 # PvdD   # Alkmaar   # PvdDAlkmaar   # GR2026;1
"'Eiwittransitie stagneert' ""Het aandeel plantaardige eiwitten in de Nederlandse voeding is de afgelopen jaren nauwelijks veranderd en blijft steken rond 39 procent."" ""Een beweging richting de doelstelling van een 50:50 verhouding in 2030 lijkt voorlopig stilgevallen, mede doordat vlees en zuivel stevig verankerd blijven in het huidige voedingspatroon."" ""de productie en consumptie van vlees heeft grote impact op ons klimaat, onze natuur en ons welzijn. Er moet veel meer gebeuren om plantaardige eiwitten op gelijk niveau met dierlijke eiwitten te krijgen."" ""Bij plantaardige eiwitten denken mensen vaak aan vlees- en zuivelvervangers. […] Maar er is veel meer keus: peulvruchten, noten, tofu, tempeh en seitan bijvoorbeeld. En brood is natuurlijk ook een goede bron van plantaardige eiwitten."" https://www. nieuwsvoordietisten.nl/eiwittr ansitie-stagneert/ # gezondheid   # klimaat   # PlantaardigEten   # EiwitTransitie";1
‘Het bodemleven zit vol pfas, de hobbykip is maar een toevallig meetinstrument ’ Wormen zijn een belangrijke bron van pfas in eieren van hobbykippen, concludeert het RIVM. Maar hobbykippenhouder Dreas van Donselaar ontdekte dat het gaat om ál het bodemleven. ‘Dus het probleem stopt niet bij kippen.’ ,,, ‘De hele voedselketen krijgt ermee te maken’ Omdat zo’n test best duur is bouwde de ICT-ondernemer een simpele website om het resultaat te delen met mensen in de buurt: pfasinkaart.nl. Dat werd een vliegwiel, vertelt hij. Al snel registreerden mensen uit het hele land hun eigen testresultaten en toen de Wageningse wetenschapper Geert Aarts, die ook kippen houdt, zich meldde werd het een heus burgeronderzoek. ,,, https://www. trouw.nl/duurzaamheid-economie /het-bodemleven-zit-vol-pfas-de-hobbykip-is-maar-een-toevallig-meetinstrument~b6703272/ # PFAS   # klimaat   # gezondheid   # vervuilers;1
"Misschien kunt u dit nieuws vertalen in het andere officieele  #België  taal: Duits

Bart zou dat begrijpen: fossiele brandstoffen afhankelijkheid is een bron van energieprijs

Want  #Rusland  exporteert alleen fossiele energie...

 #klimaat   #energie   #fossiel   #energietransitie   #duurzaamheid 
 #oekraine RE:  https://bsky.app/profile/did:plc:p53hoydlliwwvem63tkzjca5/post/3mhac2wlf422e";0
In deze moeilijke tijden wil je een partij die vasthoudt aan haar idealen en opkomt voor het meest kwetsbare en kostbare. 🫶 Stem voor een partij die nee zegt tegen  # dierenleed  en ja tegen  # dierenrechten . Een partij die opkomt voor de  # gezondheid  van álle inwoners (#mens en  # dier ) en die  # vervuilers  aansprakelijk stelt. Een partij die betaalbaar  # wonen  ziet als een  # recht  en die de  # natuur , het  # klimaat  en de  # biodiversiteit  beschermt.  (1/2)🧵;1
Maandag. Zomaar een gedachte die bij me opkwam. 🤔 De Verenigde Staten is het product van coloniale tijden waar een massa aan 👉gelukszoekers👈 (en criminelen) uit Europa richting West vertrokken en daar aan massamoorden en natuurvernietiging gingen doen. Waarom zouden wij als coloniale nazaten en als (soms 'blinde') vazallen van de V.S. dan moeilijk doen over 👉gelukszoekers👈 die hier naar ons, het 'rijke Westen' toe komen ? Ook is er niks mis mee met geluk zoeken. Ieder mens heeft recht op een fatsoenlijk bestaan. Vooral met de buitengewoon alarmerende klimaat verandering berichten zou mededogen met de zogenaamde onderontwikkelde landen (zoals in Afrika) bijzonder welkom zijn. # USA   # FortEuropa   # vluchtelingen   # klimaat;0
# justhaveathink  geeft een goede uitleg over CO2 opvang door de natuur (bos, landbouw, gras etc..) die in klimaat modellen naar nu blijkt behoorlijk wordt overschat.  # klimaatverandering   # klimaatmodellering  JustHaveAThink is een mooi YouTube kanaal om te volgen. Geen spektakel maar weekelijks een video waarin een onderwerp helder, met een tintje luchtige humor uitlegt. Altijd onderwerpen rond  # klimaat  en  # energietransitie .  https:// youtu.be/ywxdWD6NqE8?si=YnSVqX HA3KBtJ4R2;1
Daarnaast moet de max snelheid naar 30km en moet er - ipv geïnvesteerd worden in parkeerplekken voor auto's - meer en betere openbaarvervoerverbindingen komen binnen de stad en naar de  # Dorpen   Zo houden wij Alkmaar  # leefbaar  en  # veilig  en kunnen kinderen veilig op straat spelen en op de fiets naar school. Ook is het goed voor het  # klimaat  en de  # luchtkwaliteit . Stem 18 mrt op een Partij die zich inzet voor een echt leefbare gemeente. Stem  @ PartijvoordeDieren   # Natuurlijk 🌿 # PvdD   # GR2026  (2/2);1
"# politiek   # klimaat   Dit is de totale armoede die speelt bij de VVD en daarmee ook in de NL regering op het gebied van klimaat. Klimaat is, zeker internationaal, alleen nog maar een kwestie van ""verdienvermogen"" en strategische opties om de ""positie"" te versterken. En als dat toevallig een beetje in de richting van de Parijs akkoorden stuurt, goh leuk. En NGO's die rechtszaken voeren moeten tegengewerkt worden. https:// debatdirect.tweedekamer.nl/202 6-03-12/internationaal/groen-van-prinstererzaal/internationale-klimaatstrategie-10-00/markeringen?event=speaker2026-03-12T10%3A19%3A48%2B0100";0
"Goh. Het zou tijd worden: “Nederland moet sneller overstappen op duurzame energie om veilig en zelfstandig te blijven in een wereld met steeds meer geopolitieke spanningen. Dat zeggen 23 experts op het gebied van energie, geopolitiek en veiligheid. ""Energie is niet alleen een doelwit, maar ook een wapen."" # energie # klimaat   # energietransitie   # duurzaam   https://www. nu.nl/klimaat/6388872/snellere -verduurzaming-maakt-nederland-weerbaarder-tegen-oorlog.html";1
'Klimaatacrobaat' koningspinguïn past zich wonderwel aan aan opwarmende Zuidpool  🐧  De koningspinguïns rond de Zuidpool slagen er wonderwel in om zich aan te passen aan de gevolgen van de klimaatverandering. Ze broeden vandaag 19 dagen vroeger dan een kwarteeuw geleden. Bovendien overleeft de helft meer jongen. Toch blijft de vraag hoe lang ze zich zullen kunnen blijven aanpassen. https://www. vrt.be/vrtnws/nl/2026/03/11/ko ningspinguin-verrassend-weerbaar-tegen-klimaatverandering/ # klimaat   # pinguin   # natuur;1
Kijk deze krachtige actie tegen Tata Steel: geen schaaktoernooi om vervuiling te verdoezelen! Scientist Rebellion met Sander Otten (college over oorzaken en gevolgen van klimaatverandering vanaf 1:46:35). Belangrijk om te zien, te delen en in actie te komen!  # Actie   # Klimaat   # TataSteel   # Greenwash   # ScientistRebellion   # Dutch   # Klimaatverandering   # Activism https:// tube.xrtv.nl/videos/watch/7dd8 953c-04f2-4703-8772-ec815a6f6b23;0
# PvdDAlkmaar  heeft met trots de  # RainbowVote  belofte afgelegd. Wij vinden dat iedereen in  # Alkmaar  zichzelf mag zijn en mag liefhebben wie hij/zij/die wil. 🏳️‍🌈 Voor ons is de strijd voor  # dieren ,  # natuur  en  # klimaat  onlosmakelijk verbonden met de strijd voor sociale  # rechtvaardigheid  en  # gelijkwaardigheid  van alle mensen. En wij willen dan ook  # gelijkheid ,  # veiligheid  en rechtvaardigheid voor mensen die tot de  # LGBTQ + community horen. ❤🧡💛💚💙💜 (1/2)🧵;1
# klimaat   # opwarmingaarde   # klimaatverandering;
Op onze lijst staan vier kandidaten die  # vegan  zijn! Dat zijn Fabian, Lilian, Marianne en Janine. Zij eten  # plantaardig ,  # bakken  heerlijke vegan baksels en maken geen gebruik van  # dierlijke   # producten .💚✅ Natuurlijk zetten al onze kandidaten zich in voor  # dier ,  # klimaat  en  # natuur . Bekijk al onze topkandidaten hier:  https:// alkmaar.partijvoordedieren.nl/ onze-mensen/onze-kandidaten Stem 18 maart voor een  # diervriendelijk   # Alkmaar . Stem op  @ PartijvoordeDieren  .  # Natuurlijk ! 🌱  # GR2026   # PvdDAlkmaar   # PvdD;1
De breuk met de VS is permanent, denkt Eurocommissaris Wopke Hoekstra: ‘We hebben grote averij opgelopen’ | Buitenland | De Stentor.nl # Europa   # klimaat   # EU   Zonder Paywall: https:// archive.ph/gbQex Paywall https://www. destentor.nl/buitenland/de-bre uk-met-de-vs-is-permanent-denkt-eurocommissaris-wopke-hoekstra-we-hebben-grote-averij-opgelopen~a96a3652/;1
